experiment,run,checkpoint,step,band,mask_len,method,metric,value
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_l1,0.0009764506717198986
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_mse,7.965326688110087e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,si_sdr_db,7.285722420734347
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,snr_db,7.949023329951025
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,log_mel_l1,0.132563054561615
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_total,0.4320928454399109
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_spectral_convergence,0.1945381760597229
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_log_magnitude,0.237554669380188
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_l1,0.0009903705609031021
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_mse,7.556002340028629e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,si_sdr_db,7.571120167276009
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,snr_db,8.17810888556245
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,log_mel_l1,0.14259673655033112
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_total,0.41329726576805115
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_spectral_convergence,0.1664094477891922
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_log_magnitude,0.24688781797885895
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_l1,0.0007636167892074549
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_mse,4.491880262233232e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,si_sdr_db,10.058833523351643
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,snr_db,10.436356006965914
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,log_mel_l1,0.1273345798254013
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_total,0.3873087763786316
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_spectral_convergence,0.15851661562919617
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_log_magnitude,0.22879217565059662
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_l1,0.025603383020536837
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_mse,0.010019259292649503
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,si_sdr_db,-68.55524423154742
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,snr_db,-23.046752141341234
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,log_mel_l1,1.3017903566360474
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_total,14.786267280578613
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_spectral_convergence,13.9298095703125
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_log_magnitude,0.8564572930335999
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,si_sdr_db,46.96160443692303
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,snr_db,46.961604452534914
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_l1,0.0005650114452484039
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_mse,2.2298829344908054e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,si_sdr_db,13.304952811344041
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,snr_db,13.476836639605004
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,log_mel_l1,0.17332275211811066
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_total,0.3609028458595276
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_spectral_convergence,0.14137114584445953
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_log_magnitude,0.21953171491622925
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_l1,0.0004424924090549861
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_mse,1.7891874073372257e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,si_sdr_db,8.573666689207045
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,snr_db,9.059806576234681
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,log_mel_l1,0.10959861427545547
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_total,0.38873276114463806
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_spectral_convergence,0.18123729526996613
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_log_magnitude,0.20749546587467194
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_l1,0.00042154209680380256
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_mse,1.4038495174507168e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,si_sdr_db,9.797903871714052
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,snr_db,10.112493488496927
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,log_mel_l1,0.09501511603593826
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_total,0.3338259756565094
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_spectral_convergence,0.13468845188617706
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_log_magnitude,0.19913752377033234
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_l1,0.00039075133336674686
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_mse,1.2448946666491327e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,si_sdr_db,10.326903483644681
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,snr_db,10.633978287497692
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,log_mel_l1,0.09188424795866013
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_total,0.33504417538642883
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_spectral_convergence,0.13372988998889923
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_log_magnitude,0.2013142853975296
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_l1,0.007371982687736818
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_mse,0.0009931604347966376
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,si_sdr_db,-17.00450565796763
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,snr_db,-18.38140691747873
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,log_mel_l1,1.782786250114441
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_total,9.101760864257812
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_spectral_convergence,7.770038604736328
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_log_magnitude,1.3317217826843262
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,si_sdr_db,41.58879150102189
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,snr_db,41.58879155481622
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_l1,0.00047992720721205324
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_mse,1.2836765012526353e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,si_sdr_db,10.350595283300182
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,snr_db,10.500853752139186
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,log_mel_l1,0.10921551287174225
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_total,0.4337107241153717
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_spectral_convergence,0.212567999958992
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_log_magnitude,0.2211427241563797
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_l1,0.0003031098834240506
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_mse,6.68379956106791e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,si_sdr_db,8.615007335070853
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,snr_db,9.098289604780364
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,log_mel_l1,0.1129889041185379
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_total,0.45710253715515137
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_spectral_convergence,0.22337228059768677
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_log_magnitude,0.2337302416563034
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_l1,0.0003511635128558867
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_mse,7.844026774576386e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,si_sdr_db,7.929235966433744
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,snr_db,8.404092867358097
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,log_mel_l1,0.1184367910027504
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_total,0.5075275897979736
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_spectral_convergence,0.2650158107280731
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_log_magnitude,0.24251176416873932
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_l1,0.0003111666540423487
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_mse,7.153966214885495e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,si_sdr_db,8.343028441223906
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,snr_db,8.803481351354815
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,log_mel_l1,0.11385895311832428
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_total,0.45354920625686646
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_spectral_convergence,0.21763552725315094
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_log_magnitude,0.2359136939048767
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_l1,0.009188897364050977
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_mse,0.0015105080193707986
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,si_sdr_db,-22.89034941723461
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,snr_db,-24.436216586306784
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,log_mel_l1,1.7922948598861694
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_total,16.84458351135254
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_spectral_convergence,15.602668762207031
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_log_magnitude,1.2419153451919556
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,si_sdr_db,37.35501649933813
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,snr_db,37.35501664193632
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_l1,0.0003268625178407092
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_mse,7.480045713010994e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,si_sdr_db,8.166716302824712
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,snr_db,8.610171959136787
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,log_mel_l1,0.13196757435798645
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_total,0.4593625068664551
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_spectral_convergence,0.2180558443069458
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_log_magnitude,0.24130666255950928
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_l1,0.00035483517473039683
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,wave_mse,8.401763697732732e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,si_sdr_db,7.06879695038229
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,snr_db,7.772175901006294
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,log_mel_l1,0.15987429022789001
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_total,0.49239858984947205
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_spectral_convergence,0.23684489727020264
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_left,stft_log_magnitude,0.2555536925792694
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_l1,0.00034631607913979676
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,wave_mse,6.17778219777701e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,si_sdr_db,8.544507477413733
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,snr_db,9.105696354654857
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,log_mel_l1,0.18193349242210388
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_total,0.5162410736083984
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_spectral_convergence,0.23905907571315765
exp03_decoded_metrics,baseline,best,78000,low_activity,3,repeat_right,stft_log_magnitude,0.277182012796402
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_l1,0.00035677958429914725
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,wave_mse,6.821218550415799e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,si_sdr_db,8.06939009483494
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,snr_db,8.676064742450823
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,log_mel_l1,0.17349602282047272
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_total,0.5077818036079407
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_spectral_convergence,0.2367919534444809
exp03_decoded_metrics,baseline,best,78000,low_activity,3,nearest,stft_log_magnitude,0.27098986506462097
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_l1,0.012601200074636186
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,wave_mse,0.0028729476159578787
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,si_sdr_db,-32.20379159469202
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,snr_db,-27.5622320436236
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,log_mel_l1,1.717700481414795
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_total,24.658302307128906
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_spectral_convergence,23.391752243041992
exp03_decoded_metrics,baseline,best,78000,low_activity,3,random_tokens,stft_log_magnitude,1.2665491104125977
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,si_sdr_db,37.02104638737584
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,snr_db,37.0210465413724
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_l1,0.0002987873111019975
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,wave_mse,5.286800915736939e-07
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,si_sdr_db,9.351737274855093
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,snr_db,9.78091004181011
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,log_mel_l1,0.1368563324213028
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_total,0.45662254095077515
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_spectral_convergence,0.20281322300434113
exp03_decoded_metrics,baseline,best,78000,low_activity,3,model,stft_log_magnitude,0.2538093030452728
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_l1,0.0007759166027274963
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_mse,3.8588338043358134e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,si_sdr_db,6.598914490780546
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,snr_db,7.395197584457479
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,log_mel_l1,0.15464113652706146
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_total,0.4999964237213135
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_spectral_convergence,0.23561136424541473
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_log_magnitude,0.26438507437705994
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_l1,0.000762897268737106
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_mse,3.530943531976456e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,si_sdr_db,7.059600253311221
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,snr_db,7.780746122418549
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,log_mel_l1,0.16790327429771423
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_total,0.5055923461914062
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_spectral_convergence,0.2232431173324585
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_log_magnitude,0.28234925866127014
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_l1,0.0008016909200376985
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_mse,3.6652319960699735e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,si_sdr_db,6.864633631170957
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,snr_db,7.618684205030748
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,log_mel_l1,0.1685057133436203
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_total,0.5132135152816772
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_spectral_convergence,0.22834177315235138
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_log_magnitude,0.2848717272281647
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_l1,0.013235343325795334
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_mse,0.002401210823634133
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,si_sdr_db,-25.924305535480144
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,snr_db,-20.543421093797548
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,log_mel_l1,1.82989501953125
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_total,11.387020111083984
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_spectral_convergence,10.23292064666748
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_log_magnitude,1.154099464416504
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,si_sdr_db,43.26088360228806
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,snr_db,43.26088363787513
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_l1,0.0005342732222996144
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_mse,1.8273743686051803e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,si_sdr_db,10.248414904086985
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,snr_db,10.640232393628253
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,log_mel_l1,0.14618919789791107
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_total,0.45948606729507446
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_spectral_convergence,0.21204769611358643
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,stft_log_magnitude,0.24743838608264923
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_l1,0.0006025830690633585
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,wave_mse,2.2630364249369868e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,si_sdr_db,2.506219253571355
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,snr_db,4.154318444640628
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,log_mel_l1,0.11615758389234543
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_total,0.5096911191940308
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_spectral_convergence,0.2423720359802246
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_left,stft_log_magnitude,0.26731911301612854
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_l1,0.0005470992900541205
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,wave_mse,1.7078144916133566e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,si_sdr_db,3.9968490340796676
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,snr_db,5.376203357792766
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,log_mel_l1,0.12891507148742676
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_total,0.5377882719039917
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_spectral_convergence,0.2533368170261383
exp03_decoded_metrics,baseline,best,78000,low_activity,4,repeat_right,stft_log_magnitude,0.2844514548778534
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_l1,0.0004878966863733088
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,wave_mse,1.457623054101346e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,si_sdr_db,4.9251179249198636
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,snr_db,6.063721807073432
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,log_mel_l1,0.11888770759105682
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_total,0.5289608240127563
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_spectral_convergence,0.2598479092121124
exp03_decoded_metrics,baseline,best,78000,low_activity,4,nearest,stft_log_magnitude,0.2691129148006439
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_l1,0.009957880027711023
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,wave_mse,0.0018271183146864778
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,si_sdr_db,-20.35511154239014
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,snr_db,-24.914516544295672
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,log_mel_l1,2.348506450653076
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_total,19.256332397460938
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_spectral_convergence,17.568605422973633
exp03_decoded_metrics,baseline,best,78000,low_activity,4,random_tokens,stft_log_magnitude,1.6877261400222778
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,wave_mse,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,si_sdr_db,37.70315241385034
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,snr_db,37.70315254180775
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,log_mel_l1,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_total,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_spectral_convergence,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,codec_ceiling,stft_log_magnitude,0.0
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_l1,0.0005644234658335437
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,wave_mse,1.3447591811551822e-06
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,si_sdr_db,5.337552700217728
exp03_decoded_metrics,baseline,best,78000,low_activity,4,model,snr_db,6.4134790280140415
